sku_id,_id,item_name,comment_id,content,creation_time,reply_count,score,useful_vote_count,useless_vote_count,user_level_id,user_province,nickname,user_level_name,user_client,user_client_show,is_mobile,days,reference_time,after_days,after_user_comment
5019352,052c11f3-28cf-4bb9-ba4e-b97749a80993,comment,11788256730,手机不错，物流超快，儿子昨天用了后表示之前的担心都是多余的，运行很快，没有卡顿，手机发热不明显，孩子不玩王者荣耀，所以此手机能满足需求，物有所值，满意！,"2018-08-09 10:27:33",0,5,0,0,61,,j***y,银牌会员,4,来自京东Android客户端,1,2,"2018-08-07 13:12:41",0,NO_MESSAGE
5089275,f2bd856e-3a84-4f6b-8a2f-95581e101bd5,comment,11777221524,以前一直在苹果官网买iPhone，这次由于我的mate10出了点问题，一着急就从国产手机换回苹果了。系统的稳定对于我是很重要的，机子激活用了几天了，不错，很流畅。京东可以信赖。,"2018-08-05 21:34:00",0,5,1,0,105,,乐***生,PLUS会员,2,来自京东iPhone客户端,1,6,"2018-07-30 10:38:56",0,NO_MESSAGE
8240587,dadcb245-690c-4b13-992e-a1f1dd5d959d,comment,11722863807,收到手机，试过以后第一时间奉上试用心得：外观颜色大气、手感不错；屏幕色泽分辨率较高，喜欢v；拍照有多种模式，像素超赞；全面屏还需要再适应一下！,"2018-07-20 11:12:13",13,5,11,0,105,,5***1,PLUS会员,4,来自京东Android客户端,1,7,"2018-07-13 11:02:20",0,NO_MESSAGE
5001213,601c95a9-c4b3-43a1-ad64-c695b58f112f,comment,11800742049,安卓系统里，还是喜欢小米的优化，高大上的系统优化，手机也漂亮，配置也足够强大，不落伍，835也够用，没有面部解锁有点小遗憾，外观漂亮，中国的爱疯。。。。。京东也服务也到位,"2018-08-13 07:35:13",1,5,0,0,105,,鲁***够,钻石会员,4,来自京东Android客户端,1,2,"2018-08-11 21:15:55",0,NO_MESSAGE
8344046,5a8b6a28-6e75-42ce-b868-3c78ffd83139,comment,11803809776,非常喜欢，客服，售后一级棒，好用，完美，速度快。性价比高。,"2018-08-13 23:37:07",0,5,0,0,105,,冷***子,钻石会员,4,来自京东Android客户端,1,4,"2018-08-09 08:38:07",0,NO_MESSAGE
5089267,c30b422b-c841-4f8c-aecf-cab219bd9972,comment,10839396836,很不错很满意，机子也没有任何问题！Home键的虚拟触控反馈调教的很好,"2017-10-07 01:41:31",6,5,25,0,105,,我***k,PLUS会员,4,来自京东Android客户端,1,1,"2017-10-06 04:03:18",0,NO_MESSAGE
20349124505,634ecf5c-d811-44a0-9c6b-bf3e9c84c5a7,comment,11197121087,"手机非常喜欢，物流很快，今天遇上大暴雪了，以为会晚几天，京东快递员很拼啊，风雪无阻按时送到。华为Mate 10手机性能不错，很流畅，新安卓8.0很多新功能，在不断尝试体验。正品保证，值得购买!","2018-01-28 15:09:53",0,5,0,0,105,,A***e,PLUS会员,4,来自京东Android客户端,1,2,"2018-01-26 13:08:16",0,NO_MESSAGE
7479912,c39ff232-89f0-4139-98ea-d9aa91846bc6,comment,11628136297,充电很慢，触摸有延迟，游戏拖滞感很明显，系统优化有待改进！后盖材质一般，发热控制还好，屏幕LCD可以做这样算不错了，可视角度差点，倾看偏色发黄,"2018-06-22 14:23:47",15,5,16,0,62,,-***Y,金牌会员,2,来自京东iPhone客户端,1,2,"2018-06-20 18:52:17",0,NO_MESSAGE
5942439,c6854a2b-b7d3-4346-a63e-3a7444c8a8d2,comment,11800226952,这次是回购，电池太牛了,"2018-08-12 21:48:28",0,5,0,0,105,,娃***8,钻石会员,2,来自京东iPhone客户端,1,9,"2018-08-03 18:12:34",0,NO_MESSAGE
27930378393,82f14a02-37f4-4681-8d83-d5bfad739cf2,comment,11719311321,买了手机没有送，难受,"2018-07-19 10:23:47",0,1,0,0,61,,j***f,银牌会员,4,来自京东Android客户端,1,3,"2018-07-16 23:44:49",0,NO_MESSAGE
5663902,6547882f-e4ba-4ad9-b2cd-7d35adced3c0,comment,10871425322,照片是用魅族手机拍的，清晰度很差，凑合看吧。之前用的荣耀7，用了两年，电池不行了，离开电源就自动关机，但是基本不卡，用华为上瘾了，我又不爱卖贵的手机，因为我不玩游戏，就是发微信打电话，偶尔看看直播，觉得买贵的没啥用，所以抢了这个7x，玩了一中午来评价的。手机拍照比荣耀7强很多，屏幕很大很清晰。指纹解锁要是在正面就好了。充电接口不是C口，很遗憾。充电器和荣耀7的一模一样。对我来说，很满足了！,"2017-10-18 14:06:12",31,5,46,0,105,,狄勒耷拉,钻石会员,4,来自京东Android客户端,1,1,"2017-10-17 10:08:17",2,有人问我拍照效果好不好，我在窗台上逆光拍了几个蜡笔小新照片，分别是大光圈，人像和动态，不太会拍，随手弄得，你们凑合看看，光线还是很强的
22863264117,07998e28-13b9-441c-b484-c08d41415a65,comment,11577265315,此用户未填写评价内容,"2018-06-10 19:03:04",0,5,0,0,61,,云***瑶,银牌会员,4,来自京东Android客户端,1,5,"2018-06-05 15:05:10",0,NO_MESSAGE
7534113,90803be5-41d0-4db2-a026-928337501308,comment,11799554629,物美价廉，很好用，拍照好，送的自拍杆也好用,"2018-08-12 18:00:25",0,5,0,0,105,,范***恩,PLUS会员,4,来自京东Android客户端,1,3,"2018-08-09 10:51:00",0,NO_MESSAGE
7437788,d58f13e5-aecb-46ab-8f52-f93e28c90233,comment,11581756618,"我先说一下这次购物再来评价小米8。
首先这是我在网上买东西最不爽的一次，抢到了小米8竟然一个星期后才拿到，不是我没看，是京东没发，一开始2-3我没在意，后来还看到没发我就上京东找客服，客服说没货，呵呵，没货为什么能抢到，不是有多少存货就有多少抢购名额的吗？既然我抢到了为什么不给我发货，我和我舍友一起都抢到了，我还先比他抢到的，他抢到第二天就拿到货了，而我是八天后才拿到的，真他么**，要不是我是小米死忠粉，老子早就退货了，，真受不了，还有送货那天，我都提前打电话叫京东快递小哥将包裹放在前台了，然而他去到后看见我没在，打电话又不同通，就走了，我那时候在上课手机关机，等我下课，前台就跟我说快递小哥来了，但没将我的快递送在前台，*，我都之前联系好的叫他放到前台就行，他也说好的，看见我没在就走了，我当时气的快炸了。
下面是我体验小米8的体会，小米8确实不错，拍照比小米6提升很大，都个人感觉没网雷军老大说的那么夸张，各种黑科技体验也很好，但也有不好的地方，没有红外遥控不能开空调，边框没有小米6的好，差太远了，真的，屏幕好像也没有小米6的好，三星的屏只要不是2k屏，观感比其他同规格的屏要差。","2018-06-11 21:24:25",170,1,212,0,61,,j***5,银牌会员,4,来自京东Android客户端,1,10,"2018-06-01 00:03:40",10,还有性能方面，没的说肯定牛掰，打了一天游戏很流畅，但3400的电池有点不给力啊，希望小米9能上三星2k屏，电池再大点吧，打游戏续航真的不给力，电池有4000毫安就好，还有再加上红外遥控啊，现在天气那么热，没红外遥控开空调，还有找遥控，很麻烦，要是有三星2k屏，4000毫安电池，再加红外，还有小米6的不锈钢中框就好了，小米6都用不锈钢中框，没什么小米8不用，雷军说小米8完全超越期待，有点夸张，要是有我上面说的那些加进去就差不多了，贵点无所谓，那样才配得起小米8周年年度旗舰的称号，至于为什么给差评，不是小米8不好，只是这次购物真的很气人，无论多好都不可能给好评的，何况小米8并不完美，还有很大进步空间，但小米8绝对对得起他这个价格，毕竟近年配有骁龙845处理器都3000+的，何况小米8也不差，这是我的真心话，希望对想买小米8的人有点参考价值吧
5402840,5d843c81-d4a7-473b-b731-4d99b49ae46c,comment,11806861388,"质量非常好 老年人用声音比较大 字体也很大 总体来说非常的不错啊啊啊啊啊啊啊啊啊啊啊","2018-08-14 21:50:49",0,5,0,0,62,,C***朕,金牌会员,2,来自京东iPhone客户端,1,1,"2018-08-13 21:32:56",0,NO_MESSAGE
8484451,3cd318ec-2e03-45a4-8f74-af228a5a710e,comment,11788247385,是后置指纹的，录好指纹后，手机壁纸最下面有一个指纹图标，识别指纹的时候图标会有反应，挺好玩。,"2018-08-09 10:25:19",0,5,2,0,62,,阳***惠,金牌会员,0,,0,2,"2018-08-07 11:03:54",0,NO_MESSAGE
5920651,68ad2706-6647-4c22-8556-d03c22023212,comment,11293233150,第二天就到了，速度非常快，外观漂亮，系统流畅！！！,"2018-03-09 01:20:44",0,5,0,0,105,,枫***7,PLUS会员,4,来自京东Android客户端,1,3,"2018-03-06 02:08:48",0,NO_MESSAGE
7846413,29fe9eac-d30e-4eef-9d87-6e44e2240513,comment,11669900861,"小米X，真香系列，丑就丑点，为了Miui而买，丑点单扬声器就算了，6+256 3300元，还要什么自行车！","2018-07-04 10:03:48",0,5,5,0,105,,K***e,PLUS会员,2,来自京东iPhone客户端,1,29,"2018-06-05 10:00:06",0,NO_MESSAGE
5853593,87060cae-9623-4bc0-a388-860910baf675,comment,11245527680,买的是4G版，速度非常快，黑色版本视觉效果很好，夜间拍照也清晰，没什么噪点，但玩游戏还有待优化，玩*战王者出现过高负载现象，但整体流畅度还行。声音外放方面也挺好，系统功能丰富，人脸解锁安全性比vivo高。总的来说手机还算优秀，不输x20跟r11s，要是拿对比，绝对是可以在很多方面取胜的。,"2018-02-14 07:14:48",18,5,17,0,61,,熊***9,银牌会员,4,来自京东Android客户端,1,4,"2018-02-10 05:34:43",0,NO_MESSAGE
8239683,8a8e694b-9f1c-4a0e-8cd2-b5cd63f912ce,comment,11786651673,质置真差，刚买回来电池一天充满二次电都不够用。买的刚化膜也不配套。请不用再上当了。简直就是垃圾。刚买用不到四天，~的联系我，五折！,"2018-08-08 18:56:16",3,5,2,0,61,,j***d,PLUS会员,4,来自京东Android客户端,1,4,"2018-08-04 11:57:11",0,NO_MESSAGE
25834204287,f48c48bc-15c0-4db8-9016-ed210aed302e,comment,11772462443,正品店里服务挺好！下次继续购买,"2018-08-04 12:35:42",1,5,0,0,105,,j***9,钻石会员,4,来自京东Android客户端,1,9,"2018-07-26 10:21:14",0,NO_MESSAGE
7694047,2442d519-7a1d-4cd3-9d0e-2f13a1571414,comment,11655175241,"包裹挺烂的，随便拿个袋子一裹就完全，原来都是用盒子装～现在这么节约了？
手机很轻盈～手感不错，感觉太小了吧～真的不大相信这是5.84屏～和我看note8大屏（6.6）完全无法对比，完全像5.0以内的～后慢慢对比，9i是全屏模式～note8不是全屏！
手机玩一会就有些发烫～运行速度很快（新手机都一样就看用多久就出现卡顿）～分辨率也很好～整体绝对超值，毕竟才1400的价位而已！","2018-06-29 20:15:59",3,5,1,0,105,,笨***g,PLUS会员,4,来自京东Android客户端,1,2,"2018-06-27 14:04:17",0,NO_MESSAGE
15612619462,1a56fa59-98f2-4834-a35a-766fe4325c26,comment,11784529590,手机还是不错的，原来老系统不支持电信b5频段，更新到7后就可以了，就是电池掉电有点快。反应速度还是可以的。充电很快。,"2018-08-08 08:26:11",1,5,0,0,105,,y***s,钻石会员,4,来自京东Android客户端,1,5,"2018-08-03 17:48:43",0,NO_MESSAGE
5019352,052c11f3-28cf-4bb9-ba4e-b97749a80993,comment,11773164050,性价比高，日常使用没问题！,"2018-08-04 16:24:13",0,5,0,0,62,,z***9,金牌会员,4,来自京东Android客户端,1,31,"2018-07-04 14:07:25",0,NO_MESSAGE
5089275,f2bd856e-3a84-4f6b-8a2f-95581e101bd5,comment,10811645862,"第一次买国行苹果手机。可以说税收真鸡儿高。
这是第三部iphone。用过6p 和手感最好的se。若不是才16g，也不会买8p了。
虽然很喜欢十周年纪念版，但是大家都懂得，很贵很难买果断放弃。
8p的外观没变，但是材质是玻璃的，特意和奶油粉金做了对比，银白色低调耐看，奶油粉金更适合女孩子。两款我都喜欢。
喜欢带指纹的8p，是前面两款手机的继承，用起来很顺手，运行速度杠杠滴，尤其是指纹解锁超级快，游戏方面暂时还没有很好的匹配，王者荣耀暂时不能开启高帧率模式，如果可以开启90帧的话简直飞起哈哈哈。夜间拍照效果很棒，有一种立体感。256g的空间，足够我用两年了。很多机友反映有问题。我也遇到过，不知道是系统问题还是硬件问题。期待可以通过更新系统解决。","2017-09-25 15:14:28",261,5,564,0,105,,K***0,PLUS会员,2,来自京东iPhone客户端,1,3,"2017-09-22 09:01:30",3,这个是激活之前做颜色对比。后面激活了银白色。已经装上壳了。不想拆下来。跟6p稍微比较了一下。
8240587,dadcb245-690c-4b13-992e-a1f1dd5d959d,comment,11802665120,很漂亮，华为不错的品牌，支持国产，送货非常快，上午就到了，服务非常好，支持京东,"2018-08-13 16:57:32",0,5,0,0,61,,j***i,银牌会员,4,来自京东Android客户端,1,1,"2018-08-12 12:27:00",0,NO_MESSAGE
13521715420,0f64bd7c-1e18-47e9-84de-855327179831,comment,11453636438,此用户未填写评价内容,"2018-05-04 12:48:49",0,5,0,0,62,,j***b,PLUS会员,2,来自京东iPhone客户端,1,3,"2018-05-01 21:01:32",0,NO_MESSAGE
5001213,601c95a9-c4b3-43a1-ad64-c695b58f112f,comment,11806174305,"手机的手感还可以，运行很流畅，外观很漂亮，我主要就是因为外观才选择的mix 2，就目前的用户体验来说还可以。。。","2018-08-14 17:51:43",0,5,0,0,62,,j***a,金牌会员,4,来自京东Android客户端,1,1,"2018-08-13 17:20:07",0,NO_MESSAGE
8344046,5a8b6a28-6e75-42ce-b868-3c78ffd83139,comment,11793211924,帮朋友买的，这个配置还不错，试用一段时间在做评价,"2018-08-10 18:17:04",0,5,0,0,62,,j***c,金牌会员,4,来自京东Android客户端,1,1,"2018-08-09 14:08:45",0,NO_MESSAGE
5089267,c30b422b-c841-4f8c-aecf-cab219bd9972,comment,10827420319,快递一直相信京东，手机正品行货，很好,"2017-10-01 16:31:50",8,5,37,0,105,,j***w,钻石会员,2,来自京东iPhone客户端,1,1,"2017-09-30 17:45:31",0,NO_MESSAGE
7283905,1984f850-596c-4b49-aedf-30b70c0398b4,comment,11528529819,手机收到了，送货很快。整体上不错。摄像头部分太突出了???。还有@，明明是两个孔，只有一个响怎么肥四怎么肥四。。。总之一千六百块买这么个手机也是值了，看能不能用个三年几年的。。。不知道配的充电器是不是快充充电器。。。这是第二次购买小米手机，第一次买的是小米2s，那手机就是发烧，煎鸡蛋都可以，6x还可以不是很烫。总之看好小米手机，加油，越来越棒！,"2018-05-28 16:58:45",2,4,1,0,61,,j***d,银牌会员,4,来自京东Android客户端,1,3,"2018-05-25 20:00:45",0,NO_MESSAGE
5089253,d6b7ed7c-8d9b-45d9-ba39-fef2a99bb933,comment,11009036002,"第二个iphone了，从iPhone2G到X一路走来变化甚大，之前没用苹果机觉得国产机也不错，当你用了之后就会爱上他的系统，其它的系统都不足为谈，网上都说iphone只是在卖系统，可就是这样依然有不少人为之动然，都说8plus性价比超高，那也不无道理，众所周知8plus的只是外观改变和多了无线充电，不得不说iPhone X拿到手上特别的轻。系统真的好，运行速度超快那是没得说，分辨率比之前的都有所提升，个别软件有点闪退还是要说一下，手机有点发热，还有前后屏幕因为是玻璃材质所以必须十分小心，外观设计风格独特魅力十足确实让人心动震撼，下定决心血本入手一台机，都说京东买电器不错，想着手机应该也有保障吧 激活并验证了，而且是新发售的新机官网查了查是正品，快递物流很准时送达，中午付款下午就到了，因为城市在北上广而且距离配送站近。到货后快递小哥一起帮忙找快递。非常感谢他们。包装用的盒子很简单啊，唯一遗憾的盒子角碰变形了，外框也有小的瑕疵但不明显。也没有红屏，掉漆什么的。64G还是觉得不够用，索性256G一步到位，用上两三年没毛病，三年以后的iphone会是啥样期待中！希望京东越做越好，越来越人性化。","2017-11-24 14:16:38",163,5,191,0,105,,枫***_,PLUS会员,2,来自京东iPhone客户端,1,2,"2017-11-22 11:45:45",10,没毛病。颜值非常好
20349124505,634ecf5c-d811-44a0-9c6b-bf3e9c84c5a7,comment,11722595361,"手机隔日达，感谢商铺发货迅速，没耽误事！赠品一大堆，蓝牙耳机萌萌哒，特别喜欢。手环感觉也不错，还没舍得拆呢?！手机用了几天，如鱼得水，功能很强大，先前用的p9,突然换的mate10,只是有点手生！好评！好评！好评！","2018-07-20 10:10:47",0,5,0,0,61,,j***k,银牌会员,4,来自京东Android客户端,1,4,"2018-07-16 09:32:36",0,NO_MESSAGE
7479912,c39ff232-89f0-4139-98ea-d9aa91846bc6,comment,11752932451,买之前看了很多评价，觉得可能有些缺陷，但最后还是选择了相信自己，买了下来，果然没错，手机非常好，至于什么充电2小时，对于我这部爱机来说是完全不需要的，电池很耐用，可以从早上7点玩到下午5点，或者晚上7点玩到早上12点还可以分屏，游戏震撼很炫，能时刻提醒自己发射，反正特别好,"2018-07-29 12:37:47",1,5,5,0,61,,余***新,银牌会员,2,来自京东iPhone客户端,1,4,"2018-07-25 10:27:10",4,手机开最大的清晰度不卡，也不会发热，就是充电的时候会发热，第一部自己的手机，之前都适用长辈留下的，特别开心，一定会好好保护的，还送了耳机和手机壳，很好很好
5942439,c6854a2b-b7d3-4346-a63e-3a7444c8a8d2,comment,11792522365,发货快，物流也很快。,"2018-08-10 14:46:12",0,5,0,0,61,,x***1,银牌会员,0,,0,2,"2018-08-08 14:17:25",0,NO_MESSAGE
27930378393,82f14a02-37f4-4681-8d83-d5bfad739cf2,comment,11699549792,耳机不配送的吗？,"2018-07-13 12:02:00",0,5,0,0,62,,浪淫,金牌会员,21,来自微信购物,0,2,"2018-07-11 20:58:56",0,NO_MESSAGE
5663902,6547882f-e4ba-4ad9-b2cd-7d35adced3c0,comment,11778887041,京东物流很给力，但是这次发货有些晚，耽误了正常使用，一次性买了几十个，也只给补偿了一部分，其余还是自己承担了，希望以后在京东购物能再改进一下吧,"2018-08-06 12:46:16",0,5,0,0,105,,U***K,钻石会员,4,来自京东Android客户端,1,25,"2018-07-12 22:41:45",0,NO_MESSAGE
22863264117,07998e28-13b9-441c-b484-c08d41415a65,comment,11451722101,此用户未填写评价内容,"2018-05-03 18:38:20",1,5,0,0,56,,j***b,铜牌会员,4,来自京东Android客户端,1,2,"2018-05-01 13:58:36",0,NO_MESSAGE
7534113,90803be5-41d0-4db2-a026-928337501308,comment,11805547258,此用户未填写评价内容,"2018-08-14 14:48:59",0,5,0,0,105,,刘杰涛,PLUS会员,4,来自京东Android客户端,1,2,"2018-08-12 18:00:09",0,NO_MESSAGE
7437788,d58f13e5-aecb-46ab-8f52-f93e28c90233,comment,11568510941,感觉是仿x仿的最成功的机器，吃鸡给力，屏幕够大，系统也很给力，操作方便,"2018-06-08 13:05:33",8,5,32,0,105,,d***s,PLUS会员,2,来自京东iPhone客户端,1,3,"2018-06-05 10:00:55",3,比荣耀10强太多了
5402840,5d843c81-d4a7-473b-b731-4d99b49ae46c,comment,11765800387,手机很轻巧，给老人用很不错，还有sos功能，看中有FM功能，这样老人可以经常听听广播,"2018-08-02 11:31:34",0,5,0,0,61,,j***c,银牌会员,2,来自京东iPhone客户端,1,1,"2018-08-01 22:04:41",0,NO_MESSAGE
8484451,3cd318ec-2e03-45a4-8f74-af228a5a710e,comment,11770484131,买的时候很犹豫，收到货之后很惊艳，手感很好，拿在手上很细腻，屏幕看着也很清晰。对得起这个价位,"2018-08-03 19:01:27",0,5,2,0,62,,j***6,金牌会员,2,来自京东iPhone客户端,1,1,"2018-08-02 11:14:03",0,NO_MESSAGE
5920651,68ad2706-6647-4c22-8556-d03c22023212,comment,11294870556,手机好漂亮，系统内存很大，感觉非常好用，五星好评,"2018-03-09 16:28:53",0,5,0,0,105,,l***3,PLUS会员,4,来自京东Android客户端,1,3,"2018-03-06 02:07:36",0,NO_MESSAGE
7846413,29fe9eac-d30e-4eef-9d87-6e44e2240513,comment,11668520320,首先小米8的外观精美，性价比非常高，运行速度也超级快，是正品，京东快递发货也非常快，支持京东,"2018-07-03 19:56:15",0,5,0,0,105,,j***6,PLUS会员,4,来自京东Android客户端,1,28,"2018-06-05 10:00:37",0,NO_MESSAGE
5853593,87060cae-9623-4bc0-a388-860910baf675,comment,11295661189,大外甥回到家迫不及待的使用了，爱惜的不得了，说手机速度很快，他关注这个手机很久了，直说这个手机可得好好保护起来。大品牌值得信懒。京东的物流真是快，服务态度也好的不得了。,"2018-03-09 20:54:56",1,5,4,0,105,,s***7,钻石会员,2,来自京东iPhone客户端,1,51,"2018-01-17 22:38:04",0,NO_MESSAGE
8239683,8a8e694b-9f1c-4a0e-8cd2-b5cd63f912ce,comment,11753989264,外观和小米8差不多，都有刘海屏，哈哈哈哈，不错不错。千元机，很好了，如果能把处理器再搞好点就爽歪歪了，等等还是发个图上来看看，哈哈哈哈哈，国产机越来越好,"2018-07-29 18:27:39",0,5,0,0,105,,可***E,PLUS会员,0,,0,3,"2018-07-26 19:23:52",0,NO_MESSAGE
25834204287,f48c48bc-15c0-4db8-9016-ed210aed302e,comment,11757794265,"卖家发货速度快，价格便宜   商品是正品，  发票随货送达  棒棒哒，  强烈推荐购买","2018-07-30 21:24:15",1,5,0,0,62,,j***c,金牌会员,0,,0,4,"2018-07-26 20:44:52",0,NO_MESSAGE
7694047,2442d519-7a1d-4cd3-9d0e-2f13a1571414,comment,11651073883,外观时尚漂亮，富有青春气息，开始买的小米note5，相比较来说这个机器更值得我拥有！物流也快，给快递小哥点赞！再送个钢化膜就更完美了！,"2018-06-28 15:56:32",3,5,15,0,61,,颜***祥,银牌会员,4,来自京东Android客户端,1,3,"2018-06-25 19:46:22",0,NO_MESSAGE
15612619462,1a56fa59-98f2-4834-a35a-766fe4325c26,comment,11795110563,不错的第三方卖家，已经买了好几个手机了。,"2018-08-11 11:26:25",1,5,0,0,105,,f***1,钻石会员,4,来自京东Android客户端,1,1,"2018-08-10 12:14:15",0,NO_MESSAGE
7081550,d4b193a3-9b47-4fa6-8665-fa2a12597eb1,comment,11458472511,用了一天，体验一级棒，手感外观，性能都不错，5.84尺寸比我以前的5.5寸的还小（用了2年的魅蓝note3）吃鸡很流畅也不烫手，温度在可以接受的范围，拍照太棒了，邻居的苹果7统一场景，比她还清楚，邻居自己说的。吐槽2点，续航差，掉电快，不过充电超快超快，可以得以弥补，还有就是看影片四边黑边大特别是横屏后2边16比9都达不到，希望以后可以通过软件改善，总体很棒，没想到国产自己的处理器这么强大?,"2018-05-06 07:03:51",17,5,28,0,61,,乐***具,银牌会员,4,来自京东Android客户端,1,5,"2018-05-01 10:24:16",0,NO_MESSAGE
6176077,df04c3b5-9f02-4445-bbf1-42702dec4a41,comment,11749542560,手机很满意，很实惠非常满意！,"2018-07-28 11:04:56",0,5,0,0,61,,j***w,银牌会员,4,来自京东Android客户端,1,3,"2018-07-25 14:38:29",0,NO_MESSAGE
3901175,f06aba7f-0f70-42fd-9843-fcd8393da3af,comment,11766999384,还是加70买魅蓝a5吧！,"2018-08-02 17:36:35",0,5,1,0,56,,j***r,铜牌会员,4,来自京东Android客户端,1,5,"2018-07-28 01:44:04",0,NO_MESSAGE
7437768,c533e93d-ae8c-40c0-8b11-281b83ac54d2,comment,11796445178,"屏幕挺大的，喜欢这种屏的外观和款式，看上去美观大方，个人很满意！ 物流很快，上午下的单，晚上6点就收到了！！","2018-08-11 18:17:28",0,5,0,0,56,,假***i,铜牌会员,0,,0,0,"2018-08-11 10:30:46",0,NO_MESSAGE
5089275,f2bd856e-3a84-4f6b-8a2f-95581e101bd5,comment,11399415756,3月29号买的，用了半个月才来评论，首先手机非常好，第二天刚到就到官网查了下，正品行货全新未激活，反正什么都正常，灰色非常好看，8p拍照非常厉害，真的很喜欢，目前没发现任何问题，还有就是京东物流就是给力，给个大大的赞，以后买东西就在京东自营，非常值得信赖。,"2018-04-15 12:24:42",4,5,9,0,61,,yangaj8188,PLUS会员,2,来自京东iPhone客户端,1,17,"2018-03-29 11:26:22",0,NO_MESSAGE
7321794,cdd4646f-ea5b-4f3e-b9b3-039602ff642a,comment,11738769053,手机还是不错，貌似比想象中的好用，输入法自带为百度输入法，对最小字体最喜欢。手机图片后期在补上吧。流畅性暂时不错，发热还好。电池对于我不玩游戏重度用一天没问题。,"2018-07-25 01:01:00",0,5,1,0,62,,j***☆,金牌会员,4,来自京东Android客户端,1,3,"2018-07-22 16:23:32",0,NO_MESSAGE
8240587,dadcb245-690c-4b13-992e-a1f1dd5d959d,comment,11721010335,刚到家就送来了，迫不及待开箱。做工一如既往的很好，颜色漂亮，手感超级好，运行流畅，GT加持游戏的确给力。送的限量版手机壳手感非常好，比自带的硅胶套好太多了,"2018-07-19 18:31:31",8,5,18,0,105,,可***爸,PLUS会员,4,来自京东Android客户端,1,6,"2018-07-13 20:17:47",6,此用户未填写评价内容
13521715420,0f64bd7c-1e18-47e9-84de-855327179831,comment,11694848850,"用着还不错 性价比挺好 不玩游戏的话 值得拥有 微信 上网 刷抖音什么的完全够用 而且商家后来补发了发票 虽然是电子的 好评挺满意的","2018-07-11 21:38:40",0,5,0,0,61,,j***0,银牌会员,2,来自京东iPhone客户端,1,10,"2018-07-01 12:53:09",0,NO_MESSAGE
5001213,601c95a9-c4b3-43a1-ad64-c695b58f112f,comment,11795430803,虽然835处理器有点过时，但日常使用还是得行的，第一次用小米，用过一段时间再来评价。,"2018-08-11 13:01:34",1,5,0,0,62,,苏***枫,金牌会员,4,来自京东Android客户端,1,1,"2018-08-10 19:07:27",0,NO_MESSAGE
8344046,5a8b6a28-6e75-42ce-b868-3c78ffd83139,comment,11807566198,挺好，速度，质感，棒，就是有点沉。,"2018-08-15 09:02:18",0,5,0,0,62,,j***u,金牌会员,4,来自京东Android客户端,1,3,"2018-08-12 20:51:19",0,NO_MESSAGE
5089267,c30b422b-c841-4f8c-aecf-cab219bd9972,comment,10928639750,第一次在京东买手机，比苹果专卖的要便宜！一开始担心是翻新的，一大早拿到手后查了序列号，还没有激活，这下就放心了。一直都在用苹果，喜欢它的系统，苹果8手感比7要好，运行速度也很快，喜欢,"2017-11-05 19:07:50",2,5,8,0,62,,陈***2,金牌会员,2,来自京东iPhone客户端,1,2,"2017-11-03 20:31:41",0,NO_MESSAGE
7283905,1984f850-596c-4b49-aedf-30b70c0398b4,comment,11772957943,手机很漂亮，反应杠杠的，拍照也很清楚。充电器改成快充的就更完美了。京东快递很准时，我用的准时送达。9-11点。收货十点收的，感觉多花3块钱很值得。,"2018-08-04 15:18:40",0,5,0,0,56,,j***k,铜牌会员,4,来自京东Android客户端,1,3,"2018-08-01 15:01:46",0,NO_MESSAGE
5089253,d6b7ed7c-8d9b-45d9-ba39-fef2a99bb933,comment,10935846639,"刚买个8P没用几天呢，这又突然抢购抢了两个苹果X ，自己本身还有个NO8，三个都用了，总体还是苹果X好用，其次8P，最后NO8，告诫朋友们千万别买三星手机，这三星机皇也是反应慢的不是一点半点，从此不再买三星，苹果贵，但是这系统反应属实好用，没毛病。","2017-11-07 14:47:50",162,5,252,0,105,,代***证,PLUS会员,2,来自京东iPhone客户端,1,1,"2017-11-06 14:43:12",0,NO_MESSAGE
20349124505,634ecf5c-d811-44a0-9c6b-bf3e9c84c5a7,comment,11635787992,大小合适，手感不错，屏幕清晰，外观漂亮，验证手机是正品，还送了华为音响，音质也不错，还送了吃鸡神器，手机塑料壳，之前用的是mate8，感觉10的手感要比8的号，大小合适，外观圆滑。,"2018-06-24 12:58:13",0,5,0,0,62,,jd_lql86,金牌会员,4,来自京东Android客户端,1,5,"2018-06-19 09:51:02",0,NO_MESSAGE
7479912,c39ff232-89f0-4139-98ea-d9aa91846bc6,comment,11644172662,很好，太惊艳了，要的黑色的，大气。蓝色的也可以，挺亮的。玩了两把吃鸡，无压力，机身也不是很热。本来买的小米8se，发货真慢，还一直没货，退了。还是这款荣耀play好，首先颜值，再者就是屏幕大，性能方面无压力，拍照达到我这非专业要求了。支持国产！华为非你莫属！,"2018-06-26 16:05:31",3,5,5,0,62,,该***了,金牌会员,4,来自京东Android客户端,1,2,"2018-06-24 13:04:31",0,NO_MESSAGE
5942439,c6854a2b-b7d3-4346-a63e-3a7444c8a8d2,comment,11786435111,二次购买，老人用很好,"2018-08-08 17:42:15",0,5,0,0,56,,j***m,铜牌会员,2,来自京东iPhone客户端,1,1,"2018-08-07 16:50:09",0,NO_MESSAGE
